ID,Rating,Total Ratings,Comments,Kickstarter,Rating Only,Comment Only
6000,4,5,1,0,4,1
6000,3,2,1,0,1,1
6000,1,1,1,0,0,1
16271,10,5,2,0,3,2
16271,9,4,2,0,2,2
16271,8,15,7,0,8,7
16271,7,10,5,0,5,5
16271,6,16,7,0,9,7
16271,5,13,7,0,6,7
16271,4,4,2,0,2,2
148434,7,12,5,0,7,5
148434,6,23,1,0,22,1
148434,5,12,3,0,9,3
148434,4,9,3,0,6,3
148434,3,4,1,0,3,1
148434,2,2,1,0,1,1
17284,8,4,2,0,2,2
17284,7,17,4,0,13,4
17284,6,18,6,0,12,6
17284,5,14,7,0,7,7
17284,4,9,6,0,3,6
17284,3,4,3,0,1,3
17284,2,3,2,0,1,2
30795,9,7,2,0,5,2
30795,8,27,5,0,22,5
30795,7,19,4,0,15,4
30795,6,12,2,0,10,2
30795,4,1,1,0,0,1
5220,8,10,6,0,4,6
5220,7,15,3,0,12,3
5220,6,26,7,0,19,7
5220,5,11,4,0,7,4
5220,4,4,2,0,2,2
196122,9,2,2,1,0,1
196122,8,7,1,0,6,1
196122,7,13,5,0,8,5
196122,6,29,6,0,23,6
196122,5,10,1,1,9,0
196122,4,5,3,0,2,3
196122,1,1,1,0,0,1
151450,10,3,2,0,1,2
151450,9,5,3,0,2,3
151450,8,31,10,0,21,10
151450,7,17,5,0,12,5
151450,6,9,3,0,6,3
151450,5,4,2,0,2,2
253766,10,6,2,1,4,1
253766,8,14,5,0,9,5
253766,6,15,3,1,12,2
253766,5,7,2,0,5,2
147590,9,2,2,0,0,2
147590,7,19,4,0,15,4
147590,6,23,5,0,18,5
147590,5,10,1,0,9,1
147590,3,2,1,0,1,1
137328,7,22,5,0,17,5
137328,6,26,7,0,19,7
137328,5,12,2,0,10,2
10564,10,4,2,0,2,2
10564,9,4,1,0,3,1
10564,7,28,11,0,17,11
10564,6,17,3,0,14,3
10564,5,4,3,0,1,3
10564,4,3,1,0,2,1
10564,3,1,1,0,0,1
8180,9,2,1,0,1,1
8180,8,4,1,0,3,1
8180,7,22,10,0,12,10
8180,6,26,10,0,16,10
8180,5,10,5,0,5,5
8180,4,3,1,0,2,1
116124,8,6,3,0,3,3
116124,6,26,3,0,23,3
116124,5,17,3,0,14,3
127324,10,28,11,0,17,11
127324,9,15,7,0,8,7
127324,8,14,4,0,10,4
127324,7,7,1,0,6,1
127324,6,2,1,1,1,0
127324,4,1,1,0,0,1
127324,1,1,1,0,0,1
204504,10,5,1,0,4,1
204504,8,19,2,0,17,2
204504,7,18,2,0,16,2
204504,6,18,4,0,14,4
204504,5,3,1,0,2,1
204504,4,2,1,0,1,1
10551,9,2,1,0,1,1
10551,8,13,3,0,10,3
10551,7,19,6,0,13,6
10551,6,20,7,0,13,7
10551,5,12,5,0,7,5
10551,4,2,2,0,0,2
4316,9,3,1,0,2,1
4316,8,8,2,0,6,2
4316,7,8,3,0,5,3
4316,6,29,8,0,21,8
4316,5,13,2,0,11,2
4316,4,4,2,0,2,2
4316,3,2,1,0,1,1
4316,1,2,2,0,0,2
6007,10,2,1,0,1,1
6007,9,1,1,0,0,1
6007,8,6,3,0,3,3
6007,7,26,8,0,18,8
6007,6,22,5,0,17,5
6007,5,8,1,0,7,1
6007,4,2,1,0,1,1
241760,9,4,1,1,3,0
241760,7,18,2,0,16,2
241760,6,21,3,0,18,3
3736,8,1,1,0,0,1
3736,6,10,5,0,5,5
3736,5,14,3,0,11,3
3736,4,12,4,0,8,4
3736,3,14,4,0,10,4
3736,2,5,3,0,2,3
3736,1,9,2,0,7,2
40236,9,1,1,0,0,1
40236,8,8,4,0,4,4
40236,7,9,2,0,7,2
40236,6,16,5,0,11,5
40236,5,14,4,0,10,4
40236,4,10,3,0,7,3
40236,3,4,1,0,3,1
40236,2,5,1,0,4,1
63011,9,6,5,0,1,5
63011,8,16,8,0,8,8
63011,7,14,7,0,7,7
63011,6,22,7,0,15,7
63011,5,7,2,0,5,2
63011,1,1,1,0,0,1
11500,10,2,1,0,1,1
11500,9,4,3,0,1,3
11500,8,8,4,0,4,4
11500,7,16,6,0,10,6
11500,6,22,3,0,19,3
11500,5,12,5,0,7,5
11500,4,3,1,0,2,1
36623,8,25,5,0,20,5
36623,7,17,4,0,13,4
36623,6,13,2,0,11,2
36623,5,5,3,0,2,3
36623,1,1,1,0,0,1
2764,7,9,4,0,5,4
2764,6,14,5,0,9,5
2764,5,15,2,0,13,2
2764,4,16,3,0,13,3
2764,2,4,2,0,2,2
787,7,15,4,0,11,4
787,6,26,4,0,22,4
787,5,16,6,0,10,6
787,4,4,1,0,3,1
787,3,2,1,0,1,1
13114,8,4,2,0,2,2
13114,7,7,3,0,4,3
13114,6,14,3,0,11,3
13114,5,19,6,0,13,6
13114,4,13,4,0,9,4
13114,3,4,2,0,2,2
13114,2,8,5,0,3,5
153745,10,1,1,0,0,1
153745,9,2,1,0,1,1
153745,8,12,3,0,9,3
153745,7,18,2,1,16,1
153745,6,20,3,0,17,3
153745,5,11,3,0,8,3
153745,4,3,1,0,2,1
153745,3,2,1,0,1,1
129751,9,2,1,0,1,1
129751,8,15,2,0,13,2
129751,7,24,3,0,21,3
129751,6,20,5,0,15,5
129751,5,6,1,0,5,1
572,9,1,1,0,0,1
572,8,5,1,0,4,1
572,7,8,6,0,2,6
572,6,23,6,0,17,6
572,5,16,5,0,11,5
572,4,7,2,0,5,2
572,3,3,2,0,1,2
572,2,2,1,0,1,1
572,1,4,1,0,3,1
39290,10,1,1,0,0,1
39290,8,15,7,0,8,7
39290,7,20,11,0,9,11
39290,6,23,11,0,12,11
39290,5,5,1,0,4,1
39290,3,2,2,0,0,2
6548,10,18,10,0,8,10
6548,8,14,5,0,9,5
6548,7,7,4,0,3,4
6548,6,8,1,0,7,1
6548,5,5,2,0,3,2
6548,4,7,2,0,5,2
6548,3,3,2,0,1,2
160601,10,2,1,0,1,1
160601,9,4,2,0,2,2
160601,8,10,1,0,9,1
160601,7,20,2,0,18,2
160601,6,18,3,0,15,3
160601,5,8,2,0,6,2
170337,10,3,1,0,2,1
170337,8,5,2,0,3,2
170337,6,27,1,0,26,1
170337,4,8,2,0,6,2
170337,3,4,1,0,3,1
170337,2,1,1,0,0,1
2811,7,6,3,0,3,3
2811,6,19,6,0,13,6
2811,5,12,3,0,9,3
2811,4,16,6,0,10,6
2811,3,6,1,0,5,1
2811,2,6,2,0,4,2
2811,1,1,1,0,0,1
41021,10,1,1,0,0,1
41021,7,9,1,0,8,1
41021,6,24,4,0,20,4
41021,5,20,7,0,13,7
41021,4,9,4,0,5,4
41021,2,2,1,0,1,1
6020,6,13,5,0,8,5
6020,5,17,5,0,12,5
6020,4,9,2,0,7,2
6020,3,10,8,0,2,8
6020,2,6,3,0,3,3
6020,1,8,6,0,2,6
1364,10,3,2,0,1,2
1364,9,3,2,0,1,2
1364,8,6,2,0,4,2
1364,7,12,6,0,6,6
1364,6,24,6,0,18,6
1364,5,11,6,0,5,6
1364,4,5,3,0,2,3
1364,3,4,1,0,3,1
128999,8,28,5,0,23,5
128999,7,15,3,0,12,3
128999,6,11,3,0,8,3
128999,5,3,1,0,2,1
257834,9,4,1,0,3,1
257834,8,8,1,0,7,1
257834,7,20,2,0,18,2
257834,6,22,1,0,21,1
257834,2,3,2,0,1,2
203584,10,14,3,0,11,3
203584,9,8,3,0,5,3
203584,8,16,3,0,13,3
203584,7,19,4,0,15,4
203584,6,7,1,0,6,1
225645,10,8,5,0,3,5
225645,9,16,10,0,6,10
225645,8,14,7,0,7,7
225645,7,9,1,0,8,1
225645,6,7,2,0,5,2
225645,4,6,1,0,5,1
225645,3,2,1,0,1,1
8903,8,5,1,0,4,1
8903,7,6,2,0,4,2
8903,6,29,11,0,18,11
8903,5,9,1,0,8,1
8903,4,11,3,0,8,3
8903,3,2,2,0,0,2
8903,2,3,1,0,2,1
8903,1,1,1,0,0,1
148000,10,3,1,0,2,1
148000,9,4,3,0,1,3
148000,8,19,8,0,11,8
148000,7,16,4,0,12,4
148000,6,18,5,0,13,5
148000,5,7,2,0,5,2
148000,2,2,1,0,1,1
3825,10,1,1,0,0,1
3825,9,8,4,0,4,4
3825,8,10,3,0,7,3
3825,7,14,6,0,8,6
3825,6,16,11,0,5,11
3825,5,12,5,0,7,5
3825,4,5,3,0,2,3
3825,3,1,1,0,0,1
6702,7,13,5,0,8,5
6702,6,17,4,0,13,4
6702,5,12,1,0,11,1
6702,4,9,3,0,6,3
6702,3,8,3,0,5,3
6702,2,2,1,0,1,1
6702,1,2,2,0,0,2
2656,8,3,1,0,2,1
2656,7,5,3,0,2,3
2656,6,21,8,0,13,8
2656,5,16,2,0,14,2
2656,4,8,2,0,6,2
2656,3,11,5,0,6,5
24127,9,2,1,0,1,1
24127,8,12,4,0,8,4
24127,7,10,6,0,4,6
24127,6,20,7,0,13,7
24127,5,11,2,0,9,2
24127,4,6,3,0,3,3
24127,3,2,1,0,1,1
3067,10,3,2,0,1,2
3067,9,2,2,0,0,2
3067,8,13,2,0,11,2
3067,7,14,6,0,8,6
3067,6,9,3,0,6,3
3067,5,16,2,0,14,2
3067,4,5,1,0,4,1
3067,3,3,2,0,1,2
3067,2,2,2,0,0,2
3067,1,1,1,0,0,1
2839,8,1,1,0,0,1
2839,7,13,4,0,9,4
2839,6,32,5,0,27,5
2839,5,14,3,0,11,3
2839,1,1,1,0,0,1
2405,10,1,1,0,0,1
2405,9,8,5,0,3,5
2405,8,6,3,0,3,3
2405,7,24,7,0,17,7
2405,6,12,4,0,8,4
2405,5,7,4,0,3,4
2405,4,5,2,0,3,2
2405,3,4,2,0,2,2
173093,10,8,1,1,7,0
173093,9,5,2,0,3,2
173093,8,11,3,0,8,3
173093,7,10,4,0,6,4
173093,4,5,3,1,2,2
173093,3,8,3,1,5,2
173093,2,2,1,0,1,1
173093,1,3,2,0,1,2
1013,8,12,2,0,10,2
1013,7,25,12,0,13,12
1013,6,18,7,0,11,7
1013,5,5,2,0,3,2
1013,3,3,1,0,2,1
14585,8,10,2,0,8,2
14585,7,12,3,0,9,3
14585,6,18,5,0,13,5
14585,5,10,2,0,8,2
14585,4,10,1,0,9,1
14585,3,3,1,0,2,1
14585,2,1,1,0,0,1
27712,8,4,1,0,3,1
27712,6,23,2,0,21,2
27712,4,5,2,0,3,2
109285,10,4,1,0,3,1
109285,9,11,2,0,9,2
109285,8,16,6,0,10,6
109285,7,14,4,0,10,4
109285,6,16,4,0,12,4
109285,4,3,1,0,2,1
109285,3,3,3,0,0,3
109285,1,1,1,0,0,1
3051,10,1,1,0,0,1
3051,8,16,7,0,9,7
3051,7,15,6,0,9,6
3051,6,18,10,0,8,10
3051,5,8,4,0,4,4
3051,4,2,1,0,1,1
3051,1,2,1,0,1,1
94375,10,5,4,0,1,4
94375,9,7,4,0,3,4
94375,8,23,9,0,14,9
94375,7,13,5,0,8,5
94375,6,10,4,0,6,4
94375,5,4,1,0,3,1
94375,4,1,1,0,0,1
94375,3,3,2,0,1,2
94375,2,2,2,0,0,2
5265,8,5,1,0,4,1
5265,7,14,7,0,7,7
5265,6,13,3,0,10,3
5265,5,15,7,0,8,7
5265,4,5,1,0,4,1
5265,3,9,4,0,5,4
5265,2,2,1,0,1,1
206757,10,11,7,1,4,6
206757,9,17,8,0,9,8
206757,8,28,15,2,13,13
206757,7,10,3,0,7,3
163144,7,10,4,0,6,4
163144,6,23,5,0,18,5
163144,5,14,4,0,10,4
163144,4,4,1,0,3,1
163144,2,4,2,0,2,2
163144,1,2,2,0,0,2
32996,8,6,2,0,4,2
32996,7,13,2,0,11,2
32996,6,17,4,0,13,4
32996,5,11,1,0,10,1
32996,4,13,4,0,9,4
32996,3,2,2,0,0,2
32996,2,2,2,0,0,2
32996,1,3,1,0,2,1
256479,8,4,2,0,2,2
256479,7,11,1,0,10,1
256479,5,13,1,0,12,1
256479,1,3,2,0,1,2
209450,9,7,2,0,5,2
209450,7,20,5,0,15,5
209450,6,25,5,0,20,5
76487,10,2,2,0,0,2
76487,8,9,1,0,8,1
76487,7,22,3,0,19,3
76487,6,17,2,0,15,2
76487,5,6,2,0,4,2
76487,4,6,5,0,1,5
76487,3,4,1,0,3,1
1008,8,6,5,0,1,5
1008,7,8,3,0,5,3
1008,6,26,5,0,21,5
1008,5,14,3,0,11,3
1008,4,9,1,0,8,1
1008,3,5,3,0,2,3
4568,8,3,1,0,2,1
4568,6,23,6,0,17,6
4568,5,17,4,0,13,4
4568,4,8,1,0,7,1
4568,3,3,1,0,2,1
197528,9,4,2,0,2,2
197528,8,24,6,0,18,6
197528,7,12,3,0,9,3
197528,6,17,3,0,14,3
197528,5,6,1,0,5,1
24988,7,7,6,0,1,6
24988,6,18,5,0,13,5
24988,5,21,9,0,12,9
24988,4,16,5,0,11,5
24988,3,4,1,0,3,1
24988,2,2,2,0,0,2
1718,10,1,1,0,0,1
1718,8,1,1,0,0,1
1718,6,12,3,0,9,3
1718,5,15,4,0,11,4
1718,4,11,5,0,6,5
1718,3,14,3,0,11,3
1718,2,9,6,0,3,6
33020,6,22,6,0,16,6
33020,5,11,2,0,9,2
33020,4,24,6,0,18,6
3698,8,4,3,0,1,3
3698,7,8,4,0,4,4
3698,6,24,7,0,17,7
3698,5,15,5,0,10,5
3698,4,10,3,0,7,3
3698,3,3,2,0,1,2
3698,2,2,1,0,1,1
257074,7,18,2,0,16,2
257074,6,15,2,0,13,2
257074,5,15,1,0,14,1
257074,3,4,2,0,2,2
257074,2,2,2,0,0,2
257074,1,1,1,0,0,1
1865,7,5,1,0,4,1
1865,6,17,1,0,16,1
1865,5,12,3,0,9,3
1865,4,13,1,0,12,1
1865,3,9,1,0,8,1
1865,2,9,1,0,8,1
99313,10,7,4,0,3,4
99313,9,19,6,0,13,6
99313,8,19,6,0,13,6
99313,7,14,4,0,10,4
99313,6,5,2,0,3,2
99313,3,2,1,0,1,1
99313,1,1,1,0,0,1
7635,10,5,2,0,3,2
7635,9,6,2,0,4,2
7635,8,11,5,0,6,5
7635,7,28,7,0,21,7
7635,6,11,3,0,8,3
7635,5,7,2,0,5,2
1531,8,2,2,0,0,2
1531,7,4,1,0,3,1
1531,6,12,3,0,9,3
1531,5,18,4,0,14,4
1531,4,10,2,0,8,2
1531,3,10,3,0,7,3
1531,2,6,1,0,5,1
1531,1,6,4,0,2,4
130548,9,5,1,0,4,1
130548,8,16,2,0,14,2
130548,6,18,2,0,16,2
130548,5,5,2,0,3,2
179600,9,5,3,0,2,3
179600,8,15,1,0,14,1
179600,7,15,6,0,9,6
179600,6,9,2,0,7,2
179600,5,8,1,0,7,1
179600,3,7,1,1,6,0
179600,2,3,1,0,2,1
120000,10,4,1,0,3,1
120000,9,5,1,0,4,1
120000,8,5,3,0,2,3
120000,7,14,2,0,12,2
120000,6,17,5,0,12,5
120000,5,6,1,0,5,1
120000,4,4,1,0,3,1
120000,1,9,2,0,7,2
228740,10,7,4,0,3,4
228740,9,1,1,0,0,1
228740,8,9,3,0,6,3
228740,7,10,1,0,9,1
228740,6,17,3,0,14,3
228740,5,7,1,0,6,1
228740,4,7,2,0,5,2
228740,3,9,3,0,6,3
169555,9,9,4,0,5,4
169555,8,17,4,0,13,4
169555,7,15,4,0,11,4
169555,6,14,3,0,11,3
169555,2,3,3,0,0,3
169555,1,1,1,0,0,1
9194,8,12,1,0,11,1
9194,7,12,2,0,10,2
9194,6,20,2,0,18,2
9194,5,10,2,0,8,2
9194,3,4,1,0,3,1
688,10,2,1,0,1,1
688,8,7,4,0,3,4
688,7,15,9,0,6,9
688,6,16,8,0,8,8
688,5,12,4,0,8,4
688,4,13,1,0,12,1
688,3,2,1,0,1,1
174517,8,20,3,0,17,3
174517,7,17,1,0,16,1
174517,6,12,2,0,10,2
174517,5,4,1,0,3,1
265226,10,12,7,4,5,3
265226,9,32,17,2,15,15
265226,8,12,1,0,11,1
265226,7,6,1,0,5,1
265226,6,5,1,0,4,1
265226,2,1,1,0,0,1
208,8,1,1,0,0,1
208,7,8,2,0,6,2
208,6,27,6,0,21,6
208,5,19,2,0,17,2
208,4,9,2,0,7,2
208,3,2,1,0,1,1
208,2,2,1,0,1,1
18867,10,16,8,0,8,8
18867,9,9,6,0,3,6
18867,8,14,9,0,5,9
18867,7,8,4,0,4,4
18867,6,14,5,0,9,5
18867,5,4,3,0,1,3
18867,4,2,2,0,0,2
116422,7,3,2,0,1,2
116422,6,17,5,0,12,5
116422,5,17,1,0,16,1
116422,4,14,2,0,12,2
116422,3,10,7,0,3,7
116422,2,5,2,0,3,2
6701,8,2,1,0,1,1
6701,7,14,4,0,10,4
6701,6,23,6,0,17,6
6701,4,6,1,0,5,1
6701,3,7,3,0,4,3
6701,2,2,2,0,0,2
151847,9,2,1,0,1,1
151847,8,4,1,0,3,1
151847,7,7,2,0,5,2
151847,6,24,3,0,21,3
151847,5,12,3,0,9,3
151847,4,9,3,0,6,3
151847,2,3,3,0,0,3
8042,9,2,1,0,1,1
8042,8,12,2,0,10,2
8042,7,15,3,0,12,3
8042,6,22,7,0,15,7
8042,5,9,1,0,8,1
8042,4,4,2,0,2,2
8042,1,2,1,0,1,1
40083,8,3,1,0,2,1
40083,6,30,4,0,26,4
40083,5,15,6,0,9,6
40083,4,5,2,0,3,2
40083,3,2,1,0,1,1
63067,10,7,1,0,6,1
63067,9,2,1,0,1,1
63067,8,6,2,0,4,2
63067,7,8,2,0,6,2
63067,6,16,3,0,13,3
63067,5,13,2,0,11,2
63067,4,11,6,1,5,5
63067,2,2,1,0,1,1
201281,9,7,2,0,5,2
201281,8,11,2,0,9,2
201281,7,21,8,0,13,8
201281,6,18,5,0,13,5
201281,5,6,4,0,2,4
201281,4,4,3,0,1,3
30820,7,7,2,0,5,2
30820,6,17,3,0,14,3
30820,5,22,5,0,17,5
30820,4,12,4,0,8,4
30820,3,4,1,0,3,1
30820,2,3,2,0,1,2
212378,9,2,1,0,1,1
212378,8,12,2,0,10,2
212378,7,22,4,0,18,4
212378,6,20,2,0,18,2
212378,4,5,3,0,2,3
199689,8,16,1,0,15,1
199689,7,12,3,0,9,3
199689,6,19,1,0,18,1
199689,4,4,1,0,3,1
199689,3,3,1,0,2,1
193831,7,14,3,0,11,3
193831,6,25,3,0,22,3
193831,5,9,2,0,7,2
193831,4,5,1,0,4,1
247191,9,4,1,0,3,1
247191,8,9,2,0,7,2
247191,7,20,4,0,16,4
247191,6,29,4,0,25,4
10506,10,2,1,0,1,1
10506,8,3,1,0,2,1
10506,7,4,1,0,3,1
10506,6,13,2,0,11,2
10506,5,15,2,0,13,2
10506,4,10,2,0,8,2
10506,3,10,1,0,9,1
10506,2,4,1,0,3,1
41006,10,3,1,0,2,1
41006,9,7,2,0,5,2
41006,8,24,7,0,17,7
41006,7,22,7,0,15,7
41006,6,6,4,0,2,4
41006,5,3,3,0,0,3
41006,3,1,1,0,0,1
149618,9,10,3,0,7,3
149618,7,15,2,0,13,2
149618,6,10,2,0,8,2
149618,5,3,1,0,2,1
149618,4,5,2,0,3,2
149618,2,1,1,0,0,1
3210,9,2,1,0,1,1
3210,8,15,6,0,9,6
3210,7,16,6,0,10,6
3210,6,21,6,0,15,6
3210,5,10,3,0,7,3
3210,4,2,1,0,1,1
165447,9,2,1,0,1,1
165447,8,7,3,0,4,3
165447,7,14,3,0,11,3
165447,6,22,3,0,19,3
165447,5,10,1,0,9,1
165447,4,6,1,0,5,1
165447,2,2,1,0,1,1
5018,7,5,1,0,4,1
5018,6,12,3,0,9,3
5018,5,11,4,0,7,4
5018,4,18,10,0,8,10
5018,3,7,2,0,5,2
5018,2,8,3,0,5,3
5018,1,3,2,0,1,2
13128,6,22,5,0,17,5
13128,5,17,5,0,12,5
13128,4,18,6,0,12,6
13128,3,4,2,0,2,2
9319,9,3,2,0,1,2
9319,8,1,1,0,0,1
9319,7,13,6,0,7,6
9319,6,23,3,0,20,3
9319,5,12,2,0,10,2
9319,4,7,4,0,3,4
9319,3,7,5,0,2,5
9319,2,1,1,0,0,1
26999,9,2,1,0,1,1
26999,8,13,8,0,5,8
26999,7,23,8,0,15,8
26999,6,18,6,0,12,6
26999,5,6,1,0,5,1
26999,4,3,1,0,2,1
26999,3,1,1,0,0,1
5964,9,5,2,0,3,2
5964,8,11,3,0,8,3
5964,7,12,2,0,10,2
5964,6,16,7,0,9,7
5964,5,13,3,0,10,3
5964,4,5,2,0,3,2
5964,3,3,1,0,2,1
133337,8,5,2,0,3,2
133337,6,26,5,0,21,5
133337,5,13,1,0,12,1
133337,4,8,3,0,5,3
133337,3,3,1,0,2,1
133337,2,2,1,0,1,1
7329,10,3,1,0,2,1
7329,8,5,3,0,2,3
7329,7,8,3,0,5,3
7329,6,11,1,0,10,1
7329,5,20,7,0,13,7
7329,4,15,4,0,11,4
7329,3,2,1,0,1,1
7329,2,2,1,0,1,1
26137,7,5,2,0,3,2
26137,6,13,3,0,10,3
26137,5,13,3,0,10,3
26137,4,11,3,0,8,3
26137,3,6,1,0,5,1
26137,2,7,2,0,5,2
26137,1,7,3,0,4,3
202477,9,2,1,0,1,1
202477,8,11,2,0,9,2
202477,7,22,2,0,20,2
202477,6,16,2,0,14,2
202477,5,9,1,0,8,1
124758,10,1,1,0,0,1
124758,7,8,2,0,6,2
124758,6,26,7,0,19,7
124758,5,11,2,0,9,2
124758,4,8,1,0,7,1
124758,3,3,1,0,2,1
124758,2,4,2,0,2,2
124758,1,3,1,0,2,1
161913,10,3,1,0,2,1
161913,9,3,2,0,1,2
161913,8,9,2,0,7,2
161913,7,16,3,0,13,3
161913,6,24,4,0,20,4
161913,5,7,4,0,3,4
161913,4,3,1,0,2,1
161913,2,2,1,0,1,1
18563,8,3,1,0,2,1
18563,7,16,6,0,10,6
18563,6,24,4,0,20,4
18563,5,11,3,0,8,3
18563,4,4,2,0,2,2
18563,3,8,3,0,5,3
254230,10,10,9,0,1,9
254230,9,6,1,0,5,1
254230,8,18,5,0,13,5
254230,6,9,1,0,8,1
254230,4,2,1,0,1,1
254230,2,4,1,0,3,1
254230,1,3,1,0,2,1
209344,10,6,1,0,5,1
209344,9,5,3,0,2,3
209344,8,7,1,0,6,1
209344,7,14,4,0,10,4
209344,6,14,4,0,10,4
209344,5,9,4,0,5,4
209344,4,9,4,1,5,3
209344,3,1,1,0,0,1
209344,2,1,1,0,0,1
103077,7,9,1,0,8,1
103077,6,19,5,0,14,5
103077,4,11,3,0,8,3
103077,3,2,1,0,1,1
8283,9,3,1,0,2,1
8283,8,9,3,0,6,3
8283,7,15,5,0,10,5
8283,6,22,4,0,18,4
8283,5,7,2,0,5,2
8283,4,9,4,0,5,4
8283,3,1,1,0,0,1
5054,8,6,3,0,3,3
5054,7,14,6,0,8,6
5054,6,18,8,0,10,8
5054,5,10,1,0,9,1
5054,4,12,4,0,8,4
5054,1,2,2,0,0,2
151078,8,7,1,0,6,1
151078,7,16,4,0,12,4
151078,6,22,2,0,20,2
151078,5,10,1,0,9,1
151078,4,8,2,0,6,2
151078,3,3,1,0,2,1
84864,9,5,2,0,3,2
84864,7,19,3,0,16,3
84864,6,19,4,0,15,4
84864,5,10,3,0,7,3
84864,4,4,2,0,2,2
84864,3,1,1,0,0,1
84864,2,1,1,0,0,1
120269,10,16,11,0,5,11
120269,9,21,7,0,14,7
120269,8,20,5,0,15,5
120269,7,7,3,0,4,3
120269,6,2,1,0,1,1
42101,10,7,2,0,5,2
42101,9,13,5,0,8,5
42101,8,19,6,0,13,6
42101,7,13,5,0,8,5
42101,6,8,1,0,7,1
2806,9,4,2,0,2,2
2806,8,2,1,0,1,1
2806,7,11,6,0,5,6
2806,6,18,6,0,12,6
2806,5,15,7,0,8,7
2806,4,6,2,0,4,2
2806,3,6,1,0,5,1
2806,1,2,2,0,0,2
96608,8,7,1,0,6,1
96608,7,4,2,0,2,2
96608,6,29,2,0,27,2
96608,3,2,1,0,1,1
160560,10,1,1,0,0,1
160560,9,3,1,0,2,1
160560,8,12,3,1,9,2
160560,7,17,3,0,14,3
160560,6,23,5,1,18,4
160560,4,3,1,0,2,1
3290,9,3,1,0,2,1
3290,8,5,2,0,3,2
3290,7,10,2,0,8,2
3290,6,21,4,0,17,4
3290,5,9,3,0,6,3
3290,4,7,1,0,6,1
3290,3,7,3,0,4,3
3290,2,3,2,0,1,2
3290,1,2,1,0,1,1
8803,8,8,1,0,7,1
8803,7,18,8,0,10,8
8803,6,21,9,0,12,9
8803,5,8,5,0,3,5
8803,4,9,5,0,4,5
8803,2,1,1,0,0,1
183720,9,5,2,0,3,2
183720,8,13,2,0,11,2
183720,7,12,1,0,11,1
183720,5,13,2,0,11,2
183720,4,3,1,0,2,1
183720,2,1,1,0,0,1
11111,10,6,4,0,2,4
11111,9,13,5,0,8,5
11111,8,23,8,0,15,8
11111,7,10,4,0,6,4
11111,6,10,2,0,8,2
153516,7,10,2,0,8,2
153516,6,30,4,0,26,4
1271,8,13,7,0,6,7
1271,7,26,9,0,17,9
1271,6,18,3,0,15,3
1271,5,4,1,0,3,1
1271,4,3,2,0,1,2
100447,8,6,1,0,5,1
100447,7,17,4,0,13,4
100447,6,24,3,0,21,3
4373,7,5,1,0,4,1
4373,6,15,6,0,9,6
4373,5,21,4,0,17,4
4373,4,12,3,0,9,3
4373,3,5,1,0,4,1
4373,2,4,3,0,1,3
4373,1,3,2,0,1,2
29010,8,2,1,0,1,1
29010,7,8,3,0,5,3
29010,6,20,8,0,12,8
29010,5,20,7,0,13,7
29010,4,7,1,0,6,1
29010,3,5,2,0,3,2
29010,2,2,1,0,1,1
125832,9,5,3,0,2,3
125832,7,10,2,0,8,2
125832,6,15,3,0,12,3
125832,4,4,1,0,3,1
125832,3,5,1,0,4,1
125832,2,5,1,0,4,1
125832,1,2,1,0,1,1
26106,6,14,6,0,8,6
26106,5,17,6,0,11,6
26106,4,16,2,0,14,2
26106,3,9,3,0,6,3
26106,2,7,1,0,6,1
139807,9,5,1,0,4,1
139807,8,11,3,0,8,3
139807,7,14,2,0,12,2
139807,6,26,3,0,23,3
139807,5,8,5,0,3,5
140693,10,4,2,1,2,1
140693,9,5,1,1,4,0
140693,8,10,5,0,5,5
140693,7,18,6,0,12,6
140693,6,17,4,0,13,4
140693,5,10,1,0,9,1
33812,10,1,1,0,0,1
33812,9,1,1,0,0,1
33812,8,11,7,0,4,7
33812,7,14,10,0,4,10
33812,6,28,9,0,19,9
33812,5,6,3,0,3,3
33812,4,5,3,0,2,3
33812,3,1,1,0,0,1
166661,7,9,2,0,7,2
166661,6,20,3,0,17,3
166661,5,9,4,0,5,4
166661,4,16,6,0,10,6
166661,3,7,4,0,3,4
166661,2,2,1,0,1,1
257667,10,5,1,0,4,1
257667,9,5,1,0,4,1
257667,8,20,5,0,15,5
257667,7,20,3,0,17,3
257667,6,11,3,0,8,3
257667,5,5,3,0,2,3
146245,10,3,1,0,2,1
146245,9,6,1,0,5,1
146245,8,9,4,0,5,4
146245,7,13,2,0,11,2
146245,6,15,4,0,11,4
146245,5,6,1,0,5,1
146245,4,11,4,0,7,4
6942,10,5,3,0,2,3
6942,9,5,1,0,4,1
6942,8,12,6,0,6,6
6942,7,18,7,0,11,7
6942,6,14,5,0,9,5
6942,5,8,1,0,7,1
6942,4,3,1,0,2,1
6942,2,2,1,0,1,1
228409,10,7,2,0,5,2
228409,9,11,3,0,8,3
228409,8,25,5,0,20,5
228409,7,13,2,0,11,2
228409,5,2,1,0,1,1
174231,8,18,1,0,17,1
174231,7,13,2,1,11,1
174231,6,12,3,0,9,3
174231,3,1,1,1,0,0
257669,8,16,3,0,13,3
257669,7,18,2,0,16,2
257669,6,19,3,0,16,3
257669,5,7,1,0,6,1
3161,8,7,2,0,5,2
3161,7,11,4,0,7,4
3161,6,32,10,0,22,10
3161,5,8,1,0,7,1
